Imagename,Bounding Box,Whale ID
1066e2941.jpg,"[0, 114, 1050, 448]",new_whale
1068bd95a.jpg,"[0, 0, 1024, 497]",w_f08fb81
106f7086f.jpg,"[41, 113, 998, 464]",w_9b3076d
107a3ff87.jpg,"[0, 0, 814, 316]",w_a586dce
107e32fb0.jpg,"[0, 122, 700, 356]",w_4d61be5
10823a264.jpg,"[0, 156, 1050, 490]",new_whale
10833d613.jpg,"[29, 166, 971, 346]",w_a33d1c0
1085a08dd.jpg,"[0, 0, 1050, 381]",w_5773c71
108a43a61.jpg,"[0, 155, 1800, 387]",w_7e56d66
108f230d8.jpg,"[81, 31, 990, 536]",w_00656c0
108f569f9.jpg,"[88, 97, 640, 319]",w_a190a88
109073f56.jpg,"[0, 0, 1050, 521]",new_whale
1092003e6.jpg,"[0, 76, 1050, 418]",w_dd677ef
109e111c7.jpg,"[9, 143, 852, 411]",w_9142b9c
109e700f6.jpg,"[0, 0, 1050, 330]",w_8a1786f
10a01d172.jpg,"[0, 0, 1050, 376]",w_748290a
10a28e3f1.jpg,"[0, 0, 1050, 282]",w_7ba6d48
10a2e6007.jpg,"[112, 280, 914, 422]",w_27a6304
10a31ba8c.jpg,"[315, 227, 774, 385]",w_c10fcb2
10a43b9ee.jpg,"[0, 74, 620, 253]",w_e014c37
10a4b5408.jpg,"[0, 121, 999, 485]",new_whale
10a5a6726.jpg,"[0, 84, 900, 363]",w_b26e855
10a827e61.jpg,"[0, 63, 771, 298]",new_whale
10a91f629.jpg,"[0, 33, 840, 396]",new_whale
10ad48673.jpg,"[42, 0, 1006, 509]",w_21b2790
10b40c393.jpg,"[0, 11, 872, 453]",new_whale
10b694367.jpg,"[288, 56, 879, 588]",w_04003e9
10b80606d.jpg,"[58, 24, 987, 396]",new_whale
10bb81bb7.jpg,"[0, 83, 1050, 482]",new_whale
10c3a202f.jpg,"[0, 49, 1050, 418]",w_2d6596f
10c3eb27b.jpg,"[0, 0, 1050, 355]",w_072179d
10c59a106.jpg,"[6, 0, 1050, 419]",new_whale
10c766748.jpg,"[0, 38, 1050, 464]",w_26f7c39
10ca54f40.jpg,"[0, 1, 1050, 684]",w_7fcf284
10d42c0ea.jpg,"[0, 55, 900, 303]",w_94595ec
10d462780.jpg,"[0, 50, 1000, 492]",w_0b398b2
10d4c43af.jpg,"[141, 288, 946, 494]",new_whale
10d7b878a.jpg,"[0, 0, 1050, 519]",w_27a6304
10dd1a607.jpg,"[0, 33, 700, 387]",new_whale
10e1a825e.jpg,"[0, 51, 1050, 431]",w_bfcad53
10e53271e.jpg,"[0, 81, 730, 394]",new_whale
10e7ee994.jpg,"[72, 140, 931, 284]",w_a7d01cb
10e99be26.jpg,"[15, 0, 1001, 368]",new_whale
10eca7cba.jpg,"[105, 0, 913, 398]",w_420dafb
10ef343e3.jpg,"[128, 159, 744, 446]",new_whale
10f222020.jpg,"[0, 113, 700, 381]",new_whale
10f7fee6e.jpg,"[0, 199, 1050, 479]",w_89f0c48
10f823f29.jpg,"[91, 52, 971, 240]",new_whale
10f8d2a76.jpg,"[0, 253, 992, 526]",w_1f1cee1
10f981092.jpg,"[0, 1, 1050, 410]",w_e568f47
10f9e9752.jpg,"[0, 0, 1050, 449]",new_whale
10fd71c61.jpg,"[0, 0, 1050, 390]",new_whale
10ff327a5.jpg,"[0, 105, 1050, 410]",w_b4841bd
11033c99a.jpg,"[0, 0, 1046, 602]",w_0c5f019
110a24b29.jpg,"[0, 18, 1050, 544]",w_4678fbb
11116ae07.jpg,"[48, 190, 956, 449]",w_0135f5f
11139f1b3.jpg,"[0, 37, 1050, 374]",w_b420d45
1117b63b2.jpg,"[0, 0, 1050, 599]",w_c7a8a7f
111a4e19e.jpg,"[0, 105, 1050, 450]",w_ab44c81
111c23c30.jpg,"[0, 145, 1050, 492]",w_7d34a32
111d1ab30.jpg,"[0, 47, 1035, 227]",w_ac2c28e
112233c7f.jpg,"[9, 19, 461, 232]",w_df32eec
11232bac1.jpg,"[102, 49, 877, 469]",w_cda3971
11236cbea.jpg,"[0, 0, 704, 400]",new_whale
112425c72.jpg,"[13, 42, 992, 584]",w_e19c1d6
1125c00ab.jpg,"[0, 0, 1050, 261]",w_11ff425
112674d3c.jpg,"[0, 94, 1050, 452]",new_whale
11293cbab.jpg,"[0, 158, 699, 259]",new_whale
1133c08a7.jpg,"[0, 8, 1037, 392]",w_94e8c02
113d9b859.jpg,"[87, 225, 942, 406]",new_whale
113fe3aff.jpg,"[0, 0, 1050, 351]",w_49afbc9
1140969b7.jpg,"[0, 92, 613, 337]",w_cd99382
1145921ad.jpg,"[0, 0, 1050, 419]",w_2e4cb98
114b76b66.jpg,"[5, 0, 1028, 356]",w_1ca9ab1
1155c7d7d.jpg,"[58, 0, 1014, 450]",w_e329a65
115b59110.jpg,"[111, 0, 944, 439]",w_814a1cc
115bbdea4.jpg,"[0, 0, 1050, 363]",w_38de45d
115dac1c8.jpg,"[0, 50, 393, 194]",new_whale
1160292bd.jpg,"[92, 347, 945, 553]",new_whale
11647e6fe.jpg,"[77, 0, 977, 445]",w_778e474
116639f1f.jpg,"[0, 83, 1050, 402]",new_whale
1168aa230.jpg,"[0, 0, 1032, 558]",w_4fa0ba1
116e1a7b7.jpg,"[0, 0, 1050, 485]",new_whale
116ea423c.jpg,"[26, 70, 823, 381]",w_fbebe60
11702ec84.jpg,"[15, 23, 669, 256]",w_83b2336
117214cfd.jpg,"[0, 0, 1050, 418]",w_6e0a45b
1176c3bad.jpg,"[0, 217, 1050, 425]",new_whale
1176ee54c.jpg,"[97, 320, 914, 504]",w_981075b
117853b69.jpg,"[0, 0, 1027, 378]",new_whale
117eff442.jpg,"[23, 36, 1006, 425]",w_f74a89e
11835e311.jpg,"[33, 6, 411, 180]",w_88e4537
11854bbb0.jpg,"[0, 94, 962, 468]",new_whale
118f531d3.jpg,"[0, 94, 700, 323]",new_whale
119359864.jpg,"[18, 77, 948, 555]",w_aaf3463
119528ad8.jpg,"[0, 0, 1033, 368]",w_749dffd
119680fc7.jpg,"[0, 108, 700, 368]",w_b0446cd
119704e70.jpg,"[0, 180, 1050, 540]",w_d395243
119adac5e.jpg,"[43, 0, 984, 396]",w_5482351
11a286ded.jpg,"[0, 38, 1050, 450]",new_whale
11a3eedf4.jpg,"[22, 20, 1033, 549]",new_whale
11ae4089c.jpg,"[149, 37, 852, 295]",new_whale
11b442a49.jpg,"[0, 108, 1050, 457]",w_f39c242
11b51a782.jpg,"[0, 0, 1050, 419]",w_7d6527e
11b619eca.jpg,"[0, 0, 1048, 408]",w_7d8c36f
11b9716d2.jpg,"[20, 39, 997, 452]",new_whale
11c1054cf.jpg,"[159, 198, 868, 488]",new_whale
11c839069.jpg,"[0, 70, 700, 306]",new_whale
11c839069.jpg,"[15, 134, 662, 247]",new_whale
11cd20bbc.jpg,"[0, 0, 879, 463]",new_whale
11d39fc43.jpg,"[0, 70, 697, 234]",w_9032a74
11d57cd9c.jpg,"[68, 33, 987, 496]",w_367832c
11df60816.jpg,"[0, 62, 1050, 520]",w_cd4cb49
11e370e11.jpg,"[21, 51, 1032, 423]",new_whale
11e907470.jpg,"[0, 0, 1050, 351]",w_15d12c7
11edd672b.jpg,"[0, 224, 1050, 520]",new_whale
11f476f56.jpg,"[0, 78, 700, 395]",new_whale
11f591047.jpg,"[23, 74, 997, 556]",new_whale
11f59c2b3.jpg,"[0, 120, 1050, 444]",new_whale
11f98ade5.jpg,"[0, 59, 1050, 399]",w_b71ac68
11fc1d26c.jpg,"[15, 0, 1039, 441]",new_whale
1202f27b4.jpg,"[45, 67, 648, 296]",new_whale
12035e558.jpg,"[0, 109, 1050, 514]",w_074530d
12037f781.jpg,"[39, 0, 993, 450]",w_78e6713
1204c90d2.jpg,"[0, 0, 1050, 300]",w_c734fa4
120bbc906.jpg,"[5, 107, 1013, 481]",w_c684a38
120f5245d.jpg,"[147, 84, 1013, 519]",w_488865e
12126d255.jpg,"[230, 29, 797, 413]",w_9a5bb2d
121819c9a.jpg,"[29, 82, 824, 329]",new_whale
12184a9dc.jpg,"[0, 40, 626, 299]",new_whale
121880d7f.jpg,"[0, 17, 943, 405]",w_f4e69f1
121a7c56b.jpg,"[66, 84, 1212, 470]",new_whale
121db0677.jpg,"[74, 74, 977, 419]",w_f3d2e31
121db0677.jpg,"[207, 0, 835, 589]",w_f3d2e31
121e713b1.jpg,"[113, 0, 939, 473]",new_whale
1222fa72b.jpg,"[203, 133, 639, 349]",w_d77337e
1226da218.jpg,"[2, 53, 1032, 364]",new_whale
122f497db.jpg,"[0, 35, 1050, 382]",w_4b143db
122fbab73.jpg,"[0, 7, 685, 378]",new_whale
1232d5324.jpg,"[21, 33, 1019, 373]",new_whale
1239463f4.jpg,"[84, 9, 584, 391]",new_whale
124913ed3.jpg,"[0, 51, 674, 291]",w_f7cd240
124a0e40a.jpg,"[0, 30, 1050, 368]",new_whale
124b1ef2d.jpg,"[0, 0, 1050, 450]",new_whale
12518411d.jpg,"[0, 35, 1050, 391]",new_whale
125869ae7.jpg,"[1, 0, 935, 559]",w_8c25681
125b7d50d.jpg,"[0, 0, 1044, 570]",w_700ebb4
125ba1407.jpg,"[0, 69, 1050, 434]",w_bde88d5
125c6370c.jpg,"[24, 0, 721, 375]",w_a6a732d
126002936.jpg,"[0, 119, 1050, 463]",w_8f38839
1262321e3.jpg,"[0, 82, 1050, 531]",w_f7cd240
1262dba60.jpg,"[216, 286, 810, 449]",new_whale
12670516b.jpg,"[65, 102, 944, 453]",w_0369a5c
1268ef193.jpg,"[38, 0, 519, 398]",w_7c77c5c
126fc51b0.jpg,"[4, 0, 156, 72]",w_700ebb4
1272df255.jpg,"[0, 77, 633, 162]",new_whale
127309730.jpg,"[57, 0, 944, 368]",w_6ebed02
12768d93a.jpg,"[41, 13, 626, 254]",new_whale
1277c7b44.jpg,"[105, 93, 889, 588]",new_whale
127d932ba.jpg,"[0, 0, 810, 354]",w_adedd1f
127ec7a42.jpg,"[0, 7, 563, 209]",new_whale
1282233d6.jpg,"[0, 99, 1050, 547]",w_0f4d4ac
1282bcb13.jpg,"[0, 168, 992, 487]",new_whale
128340a6e.jpg,"[0, 144, 1050, 552]",w_5b3289c
128513f49.jpg,"[39, 101, 880, 318]",new_whale
12871c982.jpg,"[26, 0, 736, 330]",w_519a081
1289972ea.jpg,"[0, 290, 1050, 442]",w_8cb5e04
1289a77dc.jpg,"[85, 56, 901, 548]",w_dc56028
128b211ec.jpg,"[146, 24, 595, 438]",new_whale
128bbca76.jpg,"[0, 0, 1050, 413]",new_whale
1292047fe.jpg,"[0, 0, 1050, 490]",w_ec4bcf9
12933f481.jpg,"[129, 109, 390, 206]",new_whale
1294a3330.jpg,"[0, 0, 1039, 423]",new_whale
129f0f5d9.jpg,"[0, 0, 1050, 604]",w_2059146
12a2a838d.jpg,"[41, 0, 1011, 513]",new_whale
12a50bd2c.jpg,"[120, 216, 852, 389]",w_fd6a3ad
12ad148e2.jpg,"[0, 96, 1046, 324]",new_whale
12ad39d0f.jpg,"[11, 98, 1050, 547]",new_whale
12b19da84.jpg,"[0, 0, 1050, 384]",w_4441671
12b33da88.jpg,"[0, 199, 1030, 423]",new_whale
12b3f7b9f.jpg,"[0, 0, 1050, 447]",w_022b708
12b5a87b4.jpg,"[9, 218, 1050, 519]",new_whale
12b5f0fd8.jpg,"[124, 0, 836, 330]",new_whale
12ba2e96c.jpg,"[0, 41, 940, 469]",w_ed07656
12bd94457.jpg,"[68, 62, 1022, 420]",w_f3179b3
12c3560ca.jpg,"[0, 178, 1050, 472]",new_whale
12c76556d.jpg,"[18, 0, 996, 353]",w_45e277d
12cd2d714.jpg,"[0, 108, 1050, 395]",new_whale
12cdc9371.jpg,"[27, 0, 501, 286]",new_whale
12cf88a0d.jpg,"[142, 185, 754, 365]",new_whale
12d13c14b.jpg,"[9, 2, 1007, 433]",new_whale
12d78ba10.jpg,"[37, 142, 969, 341]",w_9adf29b
12d7e7bcc.jpg,"[0, 67, 879, 468]",new_whale
12d89cac5.jpg,"[57, 89, 531, 168]",new_whale
12db6da3b.jpg,"[12, 210, 817, 582]",new_whale
12df0c4bc.jpg,"[80, 99, 595, 258]",new_whale
12e38ffa4.jpg,"[0, 38, 1050, 461]",w_2812e0d
12ea69783.jpg,"[95, 0, 883, 422]",w_12cc52d
12f1924ce.jpg,"[0, 0, 628, 255]",w_26923f7
12f1d106c.jpg,"[55, 105, 921, 379]",w_f6c5343
12f3ca1b7.jpg,"[12, 78, 693, 390]",new_whale
12f534925.jpg,"[0, 103, 1050, 365]",w_06619ff
12f5ad5a6.jpg,"[0, 100, 1050, 474]",w_0369a5c
12f5c4682.jpg,"[0, 60, 1050, 493]",new_whale
12f6ce260.jpg,"[0, 0, 1050, 440]",w_264c2e1
12f7582e5.jpg,"[0, 92, 1050, 486]",new_whale
130553d13.jpg,"[209, 279, 1316, 511]",new_whale
1308251d7.jpg,"[0, 173, 1050, 559]",new_whale
1308ee62d.jpg,"[161, 263, 850, 552]",w_b9e5911
130a66328.jpg,"[9, 69, 987, 271]",w_4bf625b
130b69c2c.jpg,"[0, 15, 1050, 387]",new_whale
13114c7c2.jpg,"[0, 106, 1050, 484]",w_f3b6937
131536433.jpg,"[0, 32, 1050, 372]",w_3209f9e
131aa08aa.jpg,"[67, 16, 919, 469]",new_whale
132020298.jpg,"[43, 186, 1050, 574]",w_81aa796
132020298.jpg,"[23, 0, 1050, 700]",w_81aa796
1322b4bc0.jpg,"[0, 137, 1050, 481]",new_whale
1326bcb86.jpg,"[0, 0, 1050, 408]",w_0ad1734
132da5fcc.jpg,"[0, 0, 1050, 450]",new_whale
133092c2c.jpg,"[70, 38, 952, 460]",new_whale
13315f38f.jpg,"[254, 260, 704, 466]",w_f91aeec
13316a4c8.jpg,"[0, 124, 1050, 368]",w_966f46a
1332a4dd8.jpg,"[35, 41, 976, 394]",new_whale
133a264f6.jpg,"[179, 223, 899, 512]",w_17b0d3a
133c7a4da.jpg,"[0, 31, 633, 253]",w_11d8c70
133c8ad3c.jpg,"[79, 78, 946, 491]",new_whale
133ca35aa.jpg,"[0, 186, 1045, 361]",new_whale
1340acb92.jpg,"[0, 0, 1050, 367]",w_3bf2653
13465cf7e.jpg,"[44, 165, 668, 354]",w_bef0a5d
135484fc7.jpg,"[0, 75, 1050, 405]",w_b524f96
1354e606d.jpg,"[0, 51, 1050, 608]",w_789c969
13662f779.jpg,"[0, 173, 1050, 552]",w_8cfabed
136aa5fcc.jpg,"[52, 115, 978, 610]",w_cd2d796
136dec5c4.jpg,"[0, 4, 1050, 449]",w_ec98537
1371b0e78.jpg,"[30, 23, 1010, 616]",w_cded134
13785701b.jpg,"[0, 58, 648, 244]",w_b48de8c
137d7bcbe.jpg,"[0, 74, 1050, 481]",w_a059841
137da245c.jpg,"[71, 249, 948, 415]",new_whale
137e7307f.jpg,"[0, 0, 852, 340]",w_4801beb
13803643f.jpg,"[15, 0, 1040, 444]",new_whale
13811796a.jpg,"[8, 76, 1031, 484]",w_491bdcb
138cef628.jpg,"[0, 138, 1050, 482]",w_588f349
139240277.jpg,"[0, 88, 1050, 450]",new_whale
13970b329.jpg,"[128, 250, 903, 457]",new_whale
1399ea284.jpg,"[243, 182, 858, 497]",w_700ebb4
139f013f1.jpg,"[0, 46, 432, 219]",new_whale
13a6b80e9.jpg,"[119, 0, 898, 551]",new_whale
13a7495d5.jpg,"[0, 45, 1050, 495]",w_9c506f6
13ab980b8.jpg,"[0, 125, 900, 433]",w_1932830
13acd4295.jpg,"[90, 23, 941, 399]",w_68eaf36
13adfcdcb.jpg,"[14, 53, 670, 306]",new_whale
13b2d1fe9.jpg,"[0, 0, 1050, 417]",w_abd456f
13bbc5a4e.jpg,"[46, 27, 1039, 416]",new_whale
13be1ba6a.jpg,"[62, 93, 465, 240]",new_whale
13c2473c9.jpg,"[0, 43, 1050, 467]",new_whale
13c6d2436.jpg,"[1, 326, 1050, 474]",w_b3cc7b3
13c6d2436.jpg,"[84, 257, 497, 492]",w_b3cc7b3
13cb37ed9.jpg,"[20, 222, 713, 371]",new_whale
13cce503b.jpg,"[1, 44, 840, 403]",new_whale
13d1bad43.jpg,"[0, 1, 349, 185]",w_c6b05f1
13dca7f90.jpg,"[0, 36, 1050, 407]",new_whale
13df308bc.jpg,"[0, 51, 1050, 509]",w_d6ca28d
13e01a1a3.jpg,"[0, 10, 604, 334]",new_whale
13e0b59fe.jpg,"[0, 205, 1050, 339]",new_whale
13e2a9194.jpg,"[0, 55, 700, 403]",new_whale
13e6f3e37.jpg,"[0, 85, 1050, 394]",w_37d2f3a
13e825380.jpg,"[76, 5, 805, 489]",new_whale
13e87ad0a.jpg,"[0, 41, 759, 370]",new_whale
13ea76165.jpg,"[0, 40, 1050, 417]",w_9287505
13ec3b608.jpg,"[0, 0, 558, 229]",w_0887d9b
140105f67.jpg,"[0, 16, 1050, 594]",w_a6d6964
1407693e6.jpg,"[0, 0, 1038, 525]",new_whale
140d8833a.jpg,"[0, 77, 672, 264]",w_0714a46
14104b121.jpg,"[95, 77, 934, 539]",w_57db059
14112cd05.jpg,"[48, 13, 239, 120]",new_whale
141886878.jpg,"[0, 0, 1050, 393]",new_whale
142426507.jpg,"[106, 216, 753, 373]",w_98cc97d
14244e538.jpg,"[0, 239, 1800, 475]",w_98a87a6
1425df1c0.jpg,"[66, 163, 814, 528]",w_84c23bb
1425eda17.jpg,"[0, 0, 1050, 470]",w_53d6a5e
1430e449d.jpg,"[0, 0, 1050, 288]",w_98f2705
143710238.jpg,"[33, 0, 1012, 390]",w_dea40e2
14435b420.jpg,"[35, 183, 980, 486]",new_whale
14437d2cb.jpg,"[0, 0, 1050, 323]",new_whale
144812b75.jpg,"[95, 63, 921, 497]",w_fd6a3ad
14490971f.jpg,"[0, 81, 1050, 409]",new_whale
144c2f110.jpg,"[0, 78, 1050, 473]",w_17b0d3a
144c98abe.jpg,"[0, 44, 1019, 416]",new_whale
144d0b6d3.jpg,"[1, 0, 955, 397]",new_whale
14547c12c.jpg,"[0, 0, 1050, 450]",new_whale
14548147f.jpg,"[0, 53, 1050, 401]",new_whale
145756e0f.jpg,"[0, 13, 674, 251]",w_e6325d7
1458b0877.jpg,"[0, 0, 1050, 439]",new_whale
145a19d34.jpg,"[0, 0, 1050, 380]",w_12fdac7
145d97da0.jpg,"[0, 18, 1050, 600]",w_edf43c1
145fae7de.jpg,"[0, 14, 1050, 424]",w_5bf792a
1463708e3.jpg,"[0, 54, 1050, 474]",w_91cc02c
14659b5f5.jpg,"[231, 319, 794, 479]",w_1e85eea
14669e88d.jpg,"[0, 62, 1050, 600]",new_whale
1467eb17c.jpg,"[0, 59, 1050, 400]",w_51fc1fc
146890ca3.jpg,"[0, 55, 522, 178]",w_4312b77
1470cd525.jpg,"[0, 82, 750, 189]",new_whale
147647daf.jpg,"[261, 253, 772, 402]",w_1efbb8e
14782e4b7.jpg,"[69, 31, 980, 402]",w_14b1427
147a537c4.jpg,"[0, 0, 927, 486]",new_whale
147b61502.jpg,"[68, 172, 1007, 584]",w_73d71d2
147b87136.jpg,"[0, 93, 920, 429]",new_whale
14848e39f.jpg,"[42, 0, 975, 333]",new_whale
14859f304.jpg,"[0, 48, 1050, 525]",w_51e7506
14927c837.jpg,"[5, 136, 1029, 558]",w_10f3b75
14940539a.jpg,"[0, 49, 1050, 421]",new_whale
149c6c7a5.jpg,"[0, 126, 1036, 430]",w_e4b4611
14a805552.jpg,"[0, 104, 1050, 590]",w_c1d2d7f
14a82ef56.jpg,"[48, 72, 598, 287]",w_f0fe284
14adbcb04.jpg,"[0, 0, 1050, 456]",w_d1207d9
14b2c8073.jpg,"[0, 0, 1049, 337]",w_553d3d0
14b4ca340.jpg,"[197, 435, 832, 612]",w_bcba9e8
14b5efc26.jpg,"[16, 0, 200, 91]",w_c5260b8
14b98426f.jpg,"[0, 32, 1050, 352]",w_b02ac52
14bf04de1.jpg,"[0, 11, 1050, 398]",w_02545ea
14c64718f.jpg,"[32, 52, 1033, 450]",w_6cb7724
14cc0d262.jpg,"[0, 0, 835, 347]",w_b35b19d
14cf5802d.jpg,"[96, 0, 884, 485]",new_whale
14d01bec5.jpg,"[64, 108, 1005, 565]",w_1fe6c6e
14d6dd98b.jpg,"[0, 53, 900, 414]",new_whale
14d826fdd.jpg,"[0, 0, 1050, 307]",w_88aca21
14d8296a7.jpg,"[1, 20, 682, 326]",new_whale
14eae0fe0.jpg,"[10, 92, 869, 381]",w_b535cbd
14ed4d8f6.jpg,"[61, 78, 1050, 391]",w_28c330c
14f37045b.jpg,"[0, 148, 1050, 567]",new_whale
14f4f5227.jpg,"[42, 59, 528, 177]",w_5a2634c
14f7e34ac.jpg,"[0, 0, 1050, 418]",w_27597ff
1508d4081.jpg,"[0, 0, 1033, 600]",w_2ec0a71
150d209e2.jpg,"[0, 0, 1050, 329]",w_b2606f3
150de9ccb.jpg,"[55, 0, 981, 731]",w_7e579dd
150f85dd0.jpg,"[39, 45, 1023, 635]",w_916c746
1511dd420.jpg,"[0, 314, 1020, 474]",new_whale
15140c005.jpg,"[0, 0, 1050, 424]",new_whale
151a9f1ff.jpg,"[0, 0, 1050, 348]",w_ab44ae4
15319a8bc.jpg,"[420, 225, 665, 319]",w_21a7dac
153ab610b.jpg,"[0, 75, 1050, 411]",w_57acd97
153cbe23b.jpg,"[113, 216, 916, 450]",w_a76f0b7
15400570c.jpg,"[0, 91, 1050, 454]",w_85d9229
154a5dea3.jpg,"[0, 41, 1050, 438]",new_whale
154c5b594.jpg,"[41, 25, 863, 289]",new_whale
154e8d39b.jpg,"[21, 74, 955, 373]",w_2645f4d
154ef7526.jpg,"[0, 67, 705, 306]",new_whale
154f93c64.jpg,"[58, 0, 667, 277]",w_cf25b84
1551045d5.jpg,"[94, 146, 924, 442]",w_9b69214
1557e0d1c.jpg,"[108, 144, 915, 361]",w_cb0aaf0
1558f8cbd.jpg,"[0, 167, 1045, 518]",w_a548534
15669e0e6.jpg,"[0, 14, 1050, 386]",w_e9cf335
1567752a4.jpg,"[157, 176, 852, 341]",w_7aea0b8
1572d096b.jpg,"[110, 119, 911, 298]",w_81d4bd6
15732fb62.jpg,"[0, 41, 1050, 366]",new_whale
157708448.jpg,"[0, 0, 1050, 457]",w_6a1280c
1577b579c.jpg,"[0, 0, 700, 418]",new_whale
15784be1c.jpg,"[0, 0, 1050, 461]",w_185bc11
157e474ef.jpg,"[19, 25, 995, 501]",w_b330c85
15804c945.jpg,"[13, 176, 1020, 518]",new_whale
1581bbfee.jpg,"[0, 143, 1050, 482]",w_6dc5981
15852e26f.jpg,"[0, 45, 1050, 494]",w_e819d10
158c781a5.jpg,"[15, 124, 1003, 470]",w_9c506f6
15912c4ac.jpg,"[37, 0, 987, 328]",w_f765256
1593048ab.jpg,"[23, 121, 1003, 465]",w_80f481f
159756873.jpg,"[0, 0, 1050, 288]",w_9353e7c
15988658c.jpg,"[0, 98, 1050, 454]",new_whale
159d3b1ed.jpg,"[28, 0, 1035, 302]",w_5b227ec
159eb7cc8.jpg,"[39, 166, 555, 299]",new_whale
15aee6f52.jpg,"[0, 0, 1050, 271]",w_0df7caf
15afbbbda.jpg,"[0, 48, 831, 412]",w_ec64e27
15b0a1013.jpg,"[407, 299, 836, 474]",w_4dcc907
15b18b6eb.jpg,"[0, 59, 1050, 390]",w_414d441
15b77d0ff.jpg,"[0, 11, 1050, 353]",new_whale
15c30f99a.jpg,"[73, 0, 959, 483]",new_whale
15c51b52e.jpg,"[0, 50, 1050, 429]",w_9732911
15c85e660.jpg,"[190, 163, 809, 423]",w_bb4f52e
15cc22b7e.jpg,"[42, 0, 976, 367]",new_whale
15cf6148b.jpg,"[0, 78, 1050, 447]",w_591a2c5
15d41d191.jpg,"[90, 104, 916, 403]",w_3214120
15d586595.jpg,"[0, 0, 1050, 404]",w_c4b02b0
15db53751.jpg,"[0, 9, 1050, 369]",w_ae393cd
15e710a1e.jpg,"[0, 250, 1050, 591]",new_whale
15ec73a22.jpg,"[0, 0, 782, 306]",new_whale
15f9cc437.jpg,"[0, 38, 1050, 438]",new_whale
1602ba798.jpg,"[40, 55, 1025, 472]",w_5010896
1607426d2.jpg,"[0, 25, 1224, 651]",w_a8c2847
160b2281d.jpg,"[0, 57, 766, 377]",w_7cd0b86
160e1b5fa.jpg,"[0, 0, 1050, 314]",w_14330a0
160ea1ac1.jpg,"[20, 26, 521, 202]",w_e2372d6
160ed3262.jpg,"[12, 0, 1044, 540]",w_bfe77d0
160f92a99.jpg,"[0, 107, 1050, 436]",w_32043b0
1612fe91f.jpg,"[1, 141, 1050, 503]",w_27597ff
1614e216e.jpg,"[0, 14, 1027, 441]",w_37d2f3a
161548ded.jpg,"[0, 0, 1004, 469]",w_698fcbe
16160b6fb.jpg,"[0, 11, 696, 258]",new_whale
161f05849.jpg,"[0, 227, 1050, 385]",w_b9d732d
162c95b61.jpg,"[64, 28, 941, 589]",new_whale
162d5f016.jpg,"[53, 243, 959, 435]",w_22e82fa
162d64930.jpg,"[0, 0, 476, 199]",w_b3196aa
1630f7dd8.jpg,"[119, 140, 931, 328]",w_9e3859e
163ef0d82.jpg,"[0, 14, 1050, 342]",w_fbc7895
16458b9fe.jpg,"[46, 87, 1037, 561]",w_7348ed5
1645c3b02.jpg,"[46, 173, 994, 469]",w_60f11fb
1645eb0f2.jpg,"[24, 107, 1008, 443]",w_8305a19
164b3b951.jpg,"[5, 0, 1017, 321]",w_c865cfd
164bcdca1.jpg,"[0, 14, 275, 181]",new_whale
164c869d1.jpg,"[16, 198, 1050, 542]",new_whale
164f28a1b.jpg,"[72, 16, 947, 447]",new_whale
16504a584.jpg,"[0, 149, 1050, 585]",w_84b255f
1652d8273.jpg,"[108, 206, 915, 530]",new_whale
16565e831.jpg,"[0, 54, 1050, 445]",w_0d11fa9
1658d3651.jpg,"[64, 189, 1024, 501]",new_whale
165d1befd.jpg,"[1, 95, 1039, 537]",w_551165a
1661c7612.jpg,"[0, 38, 1050, 331]",w_ef83760
1661cf004.jpg,"[0, 0, 1050, 306]",new_whale
16654a25e.jpg,"[0, 0, 1050, 365]",w_c734fa4
16666fe8c.jpg,"[98, 153, 942, 502]",w_fd3e556
166a9e05d.jpg,"[0, 2, 1050, 457]",w_010f858
166bc3e93.jpg,"[142, 19, 880, 582]",w_fd906cc
1671dcbe0.jpg,"[133, 56, 859, 626]",w_f57140c
167b920dc.jpg,"[79, 0, 541, 343]",w_fc6f897
167e7872d.jpg,"[0, 0, 1050, 382]",w_5773c71
167ed16f6.jpg,"[0, 167, 1050, 486]",new_whale
167ef070d.jpg,"[11, 273, 1016, 451]",new_whale
1683955c4.jpg,"[162, 131, 913, 523]",w_bc285a6
168d424e6.jpg,"[53, 64, 325, 137]",new_whale
169091a00.jpg,"[0, 0, 1050, 336]",w_5077be0
16918ef90.jpg,"[113, 109, 660, 327]",w_e25b062
16940ef8f.jpg,"[0, 52, 1050, 421]",new_whale
16941c671.jpg,"[0, 0, 1050, 368]",new_whale
16945f56f.jpg,"[0, 0, 1005, 572]",new_whale
1696f9d94.jpg,"[0, 42, 1050, 385]",w_a3d2008
16977eb66.jpg,"[32, 2, 997, 428]",w_9c506f6
1697e4e35.jpg,"[34, 0, 974, 483]",w_a61a47c
1699d1f56.jpg,"[0, 43, 1050, 455]",w_f59bb62
169b2ad65.jpg,"[0, 41, 952, 393]",w_c797292
169cb04f9.jpg,"[0, 68, 1050, 409]",new_whale
169fa54b4.jpg,"[48, 106, 986, 439]",w_39ea8fa
16a041e2a.jpg,"[0, 92, 1050, 391]",w_e4502b3
16a3b7f27.jpg,"[0, 34, 827, 393]",new_whale
16a7f84e7.jpg,"[151, 98, 939, 633]",w_3de579a
